Sample	WF_10	WF_11	WF_12	WF_13	WF_14	WF_15	WF_16	WF_17	WF_18	WF_19	WF_2	WF_20	WF_201	WF_202	WF_203	WF_204	WF_22	WF_23	WF_24	WF_25	WF_26	WF_27	WF_28	WF_29	WF_3	WF_30	WF_31	WF_32	WF_33	WF_34	WF_35	WF_36	WF_37	WF_38	WF_39	WF_4	WF_40	WF_41	WF_42	WF_43	WF_44	WF_46	WF_48	WF_49	WF_5	WF_50	WF_51	WF_52	WF_53	WF_54	WF_55	WF_56	WF_57	WF_58	WF_59	WF_6	WF_60	WF_62	WF_63	WF_64	WF_65	WF_66	WF_67	WF_68	WF_69	WF_70	WF_71	WF_72	WF_73	WF_74	WF_75	WF_76	WF_77	WF_78	WF_79	WF_8	WF_80	WF_81	WF_82	WF_83	WF_84	WF_85	WF_86	WF_87	WF_88	WF_9
Diet	high	high	high	high	high	high	low	low	low	low	low	low	low	high	low	low	high	high	high	low	low	low	high	high	high	high	high	high	high	low	low	low	low	high	low	high	high	low	high	high	high	high	high	low	high	high	low	low	low	low	high	low	high	low	high	high	high	low	high	high	high	low	low	high	high	low	low	low	high	high	low	low	high	high	low	low	low	high	high	low	low	high	high	low	low	low
PWY-7118	19.05992444	8.648817374	17.18929842	11.39800399	14.9315338	16.05230194	24.30722485	6.991300475	0	6.405167562	22.97551572	8.064302358	0.895183212	2.579382092	2.502417631	0	4.174483604	11.74027052	0	12.19643391	7.776646429	6.8652413	8.581446309	5.729309242	5.554235106	10.94522456	4.779623689	7.48342927	5.283465583	5.500019136	4.716224862	8.588903756	6.820579606	17.48770346	2.368750375	6.524178864	5.389210341	29.2706063	4.666254968	8.190418796	1.856586714	15.32683856	17.92468971	5.111130789	8.495569167	17.09926873	12.25047779	4.186041349	8.29373161	3.620761286	7.129704284	2.523242722	5.637532661	2.558347996	2.979926024	5.773531677	0	13.24609661	2.413560997	2.966915071	2.747601546	10.60695823	4.285177682	20.25538899	8.391432466	0	4.908803571	3.116760027	6.582406645	6.588010762	4.700033592	5.749652698	4.902665932	4.10522178	10.90115864	7.839870962	5.540144763	2.999418863	3.51155826	5.724959198	4.517591744	4.533510811	3.880525354	0	2.317975665	3.319634187
PWY-7119	21.70283252	9.678169322	18.47275318	3.896702543	22.33193714	3.369097463	30.26517464	7.847541176	15.05230873	9.014993824	29.53213367	6.603864684	2.071385339	4.134764912	4.849928974	2.468535221	3.608134988	7.709703538	7.56839936	10.7841175	3.800610679	4.73327462	10.40121917	7.963716265	8.571259374	15.82541681	2.768422921	7.906024106	7.237705139	6.769354596	5.423115801	7.803817762	5.79771917	12.0881525	5.094113883	8.580832552	6.701378807	19.58643183	7.492151634	10.0995383	5.412625818	12.55976957	11.99349077	6.066291786	5.690338371	11.8502505	9.559189777	11.46304368	8.109037206	6.309535412	7.35943357	5.893121109	9.818642297	2.072925858	4.680887321	9.93603404	4.70191978	32.76781266	3.272949295	2.836327393	4.869118483	17.91806485	13.65137471	61.8678668	14.8724604	3.534004048	6.299959215	6.167900645	7.128651689	5.063678977	5.620818884	5.576618458	6.872920373	5.539373441	21.57894625	4.765824504	4.388247604	5.78394516	7.395315763	7.163037028	8.110004187	1.865124047	7.849727183	1.981076131	5.357739948	2.93448928
PWY-7124	415.9300485	187.8787581	410.9088364	140.1914099	373.0885377	231.2514742	418.8200885	160.7165316	444.6568246	171.6057613	660.7136698	129.4747899	109.5583452	93.68400525	133.1150158	120.1551863	102.3668107	373.7116118	136.1918588	354.4566029	118.5204746	104.3556277	357.7922905	127.4583619	173.3090577	367.83489	98.15230091	328.3804674	126.5440401	512.8339045	132.0906084	438.6154606	132.9808727	451.476991	135.8532185	393.8058065	424.1393964	418.0096964	159.2378541	381.8575269	119.8073473	352.4646472	322.9773606	119.3445465	168.1347228	397.1533092	407.6731703	155.9481769	383.2758976	134.6253544	372.8515621	130.8894613	317.4461929	79.25466587	106.5873491	420.1979735	119.7643944	94.81968301	92.84519581	78.99751543	94.60436701	120.679671	71.14125725	149.9737512	125.6149075	118.2087623	129.0551234	132.9914051	109.8276968	91.80920448	135.7619916	91.93476979	106.4794081	109.7893506	103.8495068	124.7025062	84.26726553	83.83123244	86.40587918	85.75171604	67.07280323	84.21617052	99.11318417	98.74249813	87.42385847	94.07068983
PWY-7126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7127	73.37774648	18.93215994	49.57526097	12.33453927	42.43261049	16.53162995	42.16463445	26.59462836	60.64529947	12.83487142	82.64804069	17.97373159	6.943203493	19.77562004	5.872085637	5.088472784	4.777851838	10.18622844	6.31853296	79.96569313	26.82565726	18.49207345	14.73684257	19.84629438	9.271636533	23.13371101	12.40479035	19.76371899	15.33812443	13.06080505	10.29486674	12.46813639	6.710811599	16.92905361	9.192368197	28.10968883	7.731096524	61.60779017	9.109141958	57.45311206	9.501655166	38.20602929	63.08072671	16.64778451	11.57473756	64.46080672	83.35781229	7.872867888	47.91906284	6.683596344	62.56018481	4.324424272	35.77177403	13.48871308	6.955984933	33.38203098	5.403166641	8.201093279	13.68246511	11.31026702	9.757257969	6.312807897	6.093781046	25.95818971	10.76976918	17.03566013	19.94677863	11.40527131	16.09475318	9.270697516	19.3434865	19.72024183	15.23756895	17.55807321	22.35366749	22.90464121	10.1762419	43.79652221	25.57904869	4.400835206	8.191610201	4.299538386	7.161524068	30.55641053	20.81365328	13.98445575
PWY-7129	110.2750575	4.579437639	125.936329	4.279766697	106.9953526	5.173885467	60.25244849	35.95188231	19.73262712	24.71293767	112.285602	4.004518395	1.70369843	28.77351371	4.514915751	4.239674512	24.30248431	10.58547839	10.10602634	10.57442484	3.508552875	3.179526274	23.64652264	7.14374277	38.21831363	45.96486698	4.127217757	36.3844631	2.896363314	12.63885706	25.99548668	8.799817764	9.275909964	15.06848601	9.841152869	11.26517325	6.622408664	5.313076843	4.940266341	24.79987634	3.558546636	5.595769058	8.612585603	3.368632599	16.5797268	7.872785074	12.61437808	13.67215746	14.45562137	7.252581955	13.79487131	4.348142267	20.47828551	3.09369092	2.716029653	10.86058957	2.541882861	16.25605059	6.477865778	3.342496526	6.094163548	20.15117935	10.63061867	21.15990133	14.19194923	5.157488908	10.6392401	10.13064132	10.67698385	8.325663095	15.52419693	10.13475074	12.8573934	16.64677899	9.600086698	2.168118485	5.531174626	20.02533586	25.89018095	5.945223188	2.234774517	2.49209761	1.894893951	20.07999654	15.50863611	2.682339928
PWY-7130	417.7679645	188.0587228	392.8188425	135.4032104	386.7872353	197.6567056	397.5146766	166.7598506	457.4180981	166.1553683	589.21923	141.5603127	137.8976596	102.788579	149.3508142	131.6222188	134.4260664	362.9501973	196.6346752	328.1080655	114.9450167	111.1591671	329.1999583	118.7573377	183.5683333	404.4861269	90.47035609	370.387703	125.2645071	603.319938	146.1127685	511.1960856	152.3950777	520.2444402	170.1865673	462.214628	444.2572973	392.017191	177.5859904	290.366124	125.4504279	257.3431449	310.3946362	129.850267	171.2548439	346.1920031	303.0313879	189.3299794	284.76616	131.7147449	238.1754736	148.316674	226.7913278	85.59216452	108.566764	488.1707986	181.9299065	110.2648861	97.4727766	98.3098651	101.8997271	133.1416485	107.7039164	192.7851061	148.1906587	122.2586404	162.0476005	139.3191723	109.3738655	97.80772996	190.0682395	105.4544612	113.5045873	92.97598174	106.8537049	139.4838284	86.01173637	98.95176974	86.79366342	70.84565775	47.16982513	38.80272344	54.59812928	96.46836938	92.13421848	86.10057761
PWY-7131	9.322418307	0.436470448	9.271660398	0	9.404627295	0.340731823	2.147467511	2.543139674	2.749427696	1.969379263	10.74082457	1.336426056	0.581801711	0	0	0	2.925789426	4.03631475	3.148962204	0	1.209768551	3.457777512	2.114421809	2.398233703	0	1.530387646	1.379081773	1.908462286	2.011848617	1.723220492	2.493457318	0	0	3.610380873	0	0.882184886	1.437170268	2.576153489	1.744934878	2.684568518	1.461399941	0.999312312	4.983126211	0.363951058	1.562526485	7.019142786	5.927624907	3.163892261	4.785167141	0.947201634	3.221621097	3.682256594	3.042412253	2.147978955	0	0	0.515363948	0.956879964	0	0	0	1.896701911	1.59776587	0.317270529	0	0	0.034580255	0	0	0	2.248581826	0.411295752	1.561310608	1.060408772	0	1.314384054	0	0	0.375559784	0.280650401	0.517414387	0	0	1.152926706	0.179569683	0
PWY-7133	210.864323	200.2641658	183.4303752	172.3006365	138.7095969	238.1984633	215.8359909	83.55629038	257.2455015	107.3785704	375.5126837	86.8661496	233.6842449	111.3800044	87.3557157	76.40127078	73.65316951	682.1397034	74.55025102	571.8388967	68.81573768	58.384301	133.021603	128.0863246	48.76339439	145.6133477	68.92160762	120.9180674	149.3580398	921.5414536	88.93594769	841.6063052	128.6839877	607.3018498	82.26684164	334.9457018	632.1551628	408.2200768	58.14463671	443.4364093	47.6433768	583.2009846	318.7393748	76.50126718	72.80767549	454.190851	436.332807	49.9886333	446.1169895	43.45981993	667.5073088	45.37354648	415.4035639	90.45917807	90.24263199	334.0749917	111.2336624	107.2788794	51.9504558	52.1495231	55.53021471	66.28404158	66.45516399	205.0450187	109.6439423	56.00234191	47.82315248	56.54802284	54.66012756	51.54321005	77.1597243	57.53638326	79.38516697	60.88324183	96.07914783	76.86201983	47.13744798	51.1692961	79.06990238	59.45399095	40.88975795	81.60781934	99.04733171	85.63727689	80.04167845	117.7046868
PWY-7134	210.864323	200.2641658	183.4303752	172.3006365	138.7095969	238.1984633	215.8359909	83.55629038	257.2455015	107.3785704	375.5126837	86.8661496	233.6842449	111.3800044	87.3557157	76.40127078	73.65316951	682.1397034	74.55025102	571.8388967	68.81573768	58.384301	133.021603	128.0863246	48.76339439	145.6133477	68.92160762	120.9180674	149.3580398	921.5414536	88.93594769	841.6063052	128.6839877	607.3018498	82.26684164	334.9457018	632.1551628	408.2200768	58.14463671	443.4364093	47.6433768	583.2009846	318.7393748	76.50126718	72.80767549	454.190851	436.332807	49.9886333	446.1169895	43.45981993	667.5073088	45.37354648	415.4035639	90.45917807	90.24263199	334.0749917	111.2336624	107.2788794	51.9504558	52.1495231	55.53021471	66.28404158	66.45516399	205.0450187	109.6439423	56.00234191	47.82315248	56.54802284	54.66012756	51.54321005	77.1597243	57.53638326	79.38516697	60.88324183	96.07914783	76.86201983	47.13744798	51.1692961	79.06990238	59.45399095	40.88975795	81.60781934	99.04733171	85.63727689	80.04167845	117.7046868
PWY-7135	1903.261535	1028.976194	1962.644165	699.4972632	1853.002055	1158.446161	2361.917124	904.038313	2336.460169	850.840137	3174.786608	730.6813925	496.5418147	536.1462197	636.9683074	539.0045015	593.6085073	1897.234413	711.0193692	1686.539657	622.3570858	590.9055533	1922.640971	669.8689294	877.2424569	2285.249167	414.6323715	2045.906475	684.9879887	2473.774483	706.045839	2256.487073	683.8953818	2323.240148	674.5579322	1934.060026	2083.981603	2208.826281	744.2750394	2103.144397	644.4763501	1899.713573	1847.149714	465.906127	848.7138356	2056.251456	2106.850728	729.0882242	2189.807206	622.8555488	2238.57896	662.013969	1777.108833	434.6723537	572.3250129	1964.977205	632.0620073	490.5553809	423.7686248	387.1793494	461.8819432	690.6903493	381.5863617	876.0480553	732.9916529	608.5282642	740.5708876	733.3163375	585.8904972	515.3541461	726.7675532	473.937129	609.1220925	562.6417287	533.6397714	664.0078195	518.0354915	537.942865	528.2162208	534.5731062	391.7992583	477.2774855	591.1382149	617.4121304	589.5607724	458.2467557
PWY-7136	0.021328123	0	0	0.027405177	0	0.024218532	0.022042509	0	0.023374463	0	0.260305368	0	0	0	0	0	0	0.023253722	0	0.172917874	0	0.016138621	0	0	0	0	0	0	0.015266663	0.025673246	0.014105735	0.023137629	0	0	0.029228894	0	0.042688909	0	0	0.079124214	0	0	0.058427447	0	0.010800316	0	0.03496133	0	0.022527157	0	0	0	0.054365302	0.04832478	0.086699261	0	0	0	0	0	0.151573109	0	0	0	0.013554324	0.019039788	0	0	0	0	0.007366024	0.0433913	0	0	0	0.01211188	0.036438312	0	0	0.036077026	0	0.054458373	0	0	0	0.047706069
PWY-7137	110.2750575	4.579437639	125.936329	4.279766697	106.9953526	5.173885467	60.25244849	35.95188231	19.73262712	24.71293767	112.285602	4.004518395	1.70369843	28.77351371	4.514915751	4.239674512	24.30248431	10.58547839	10.10602634	10.57442484	3.508552875	3.179526274	23.64652264	7.14374277	38.21831363	45.96486698	4.127217757	36.3844631	2.896363314	12.63885706	25.99548668	8.799817764	9.275909964	15.06848601	9.841152869	11.26517325	6.622408664	5.313076843	4.940266341	24.79987634	3.558546636	5.595769058	8.612585603	3.368632599	16.5797268	7.872785074	12.61437808	13.67215746	14.45562137	7.252581955	13.79487131	4.348142267	20.47828551	3.09369092	2.716029653	10.86058957	2.541882861	16.25605059	6.477865778	3.342496526	6.094163548	20.15117935	10.63061867	21.15990133	14.19194923	5.157488908	10.6392401	10.13064132	10.67698385	8.325663095	15.52419693	10.13475074	12.8573934	16.64677899	9.600086698	2.168118485	5.531174626	20.02533586	25.89018095	5.945223188	2.234774517	2.49209761	1.894893951	20.07999654	15.50863611	2.682339928
PWY-7138	380.652307	205.7952389	392.5288331	139.8994526	370.6004111	231.6892323	472.3834248	180.8076626	467.2920338	170.1680274	634.9573216	146.1362785	99.30836294	107.2292439	127.3936615	107.8009003	118.7217015	379.4468826	142.2038738	337.3079314	124.4714172	118.1811107	384.5281941	133.9737859	175.4484914	457.0498334	82.9264743	409.181295	136.9975977	494.7548966	141.2091678	451.2974146	136.7790764	464.6480296	134.9115864	386.8120051	416.7963206	441.7652562	148.8550079	420.6288793	128.89527	379.9427146	369.4299429	93.18122539	169.7427671	411.2502913	421.3701455	145.8176448	437.9614411	124.5711098	447.715792	132.4027938	355.4217666	86.93447074	114.4650026	392.9954411	126.4124015	98.11107617	84.75372497	77.43586989	92.37638863	138.1380699	76.31727234	175.2096111	146.5983306	121.7056528	148.1141775	146.6632675	117.1780994	103.0708292	145.3535106	94.78742581	121.8244185	112.5283457	106.7279543	132.8015639	103.6070983	107.588573	105.6432442	106.9146212	78.35985166	95.4554971	118.227643	123.4824261	117.9121545	91.64935115
PWY-7139	368.4348229	57.97112894	333.5250119	45.11434208	311.7013829	64.95221521	229.8237054	119.1388795	195.1090236	83.97446095	476.9212044	48.02875928	43.0112609	53.16124697	66.7077262	49.1612497	49.84965127	102.509878	56.35893724	193.3986947	50.79992847	54.26820271	169.2682337	50.42624083	129.5872585	177.2168393	36.77360397	178.9945004	41.87140782	126.3393925	63.07969501	112.0241045	41.3030546	191.3178579	57.86361344	154.4487129	115.2848032	285.5122963	79.31424832	80.65348839	51.38183367	145.0109763	190.0283882	70.98285289	85.57048129	223.7500528	117.6378187	138.4096937	77.9296737	83.81795759	105.5270657	95.38583718	88.78447332	25.74121372	30.23929067	178.0415789	27.15557945	128.9369066	39.24726162	36.13888465	53.09665427	134.6224859	91.43327595	202.8953057	97.84301168	75.34866703	77.05764671	71.73930861	63.07898979	46.01936359	73.32801467	45.49378815	40.96171755	58.80488217	108.3897503	41.56153176	43.41521629	39.47738839	39.75186048	31.11868771	24.05666968	24.35426964	28.67418391	46.82757582	33.52198223	36.02165905
PWY-7140	110.2750575	4.579437639	125.936329	4.279766697	106.9953526	5.173885467	60.25244849	35.95188231	19.73262712	24.71293767	112.285602	4.004518395	1.70369843	28.77351371	4.514915751	4.239674512	24.30248431	10.58547839	10.10602634	10.57442484	3.508552875	3.179526274	23.64652264	7.14374277	38.21831363	45.96486698	4.127217757	36.3844631	2.896363314	12.63885706	25.99548668	8.799817764	9.275909964	15.06848601	9.841152869	11.26517325	6.622408664	5.313076843	4.940266341	24.79987634	3.558546636	5.595769058	8.612585603	3.368632599	16.5797268	7.872785074	12.61437808	13.67215746	14.45562137	7.252581955	13.79487131	4.348142267	20.47828551	3.09369092	2.716029653	10.86058957	2.541882861	16.25605059	6.477865778	3.342496526	6.094163548	20.15117935	10.63061867	21.15990133	14.19194923	5.157488908	10.6392401	10.13064132	10.67698385	8.325663095	15.52419693	10.13475074	12.8573934	16.64677899	9.600086698	2.168118485	5.531174626	20.02533586	25.89018095	5.945223188	2.234774517	2.49209761	1.894893951	20.07999654	15.50863611	2.682339928
PWY-7141	10.34799416	3.059777795	7.402504099	2.266531283	9.996539146	3.458235249	3.375822537	3.069147939	2.259394751	2.41100939	14.01479169	4.196133237	1.767546695	0.364244436	1.049674453	0.657926335	1.395758958	2.811563277	0.795591093	7.909362158	4.001123227	3.787800602	1.620479165	2.811179929	3.849944	2.613354525	1.042385978	4.304722736	2.819194898	0.329581763	1.208471426	0.634319691	1.949254874	4.240217449	1.127650304	2.810748	2.698736698	5.865378399	0.727866498	5.26458349	1.108986459	2.446305148	5.154692595	1.336473298	2.535833944	6.159222885	6.371028768	2.814095672	4.349329097	2.317245188	4.80054089	3.886884241	3.608265303	1.413717336	0.849030192	4.705941039	2.204157714	0.568341757	1.954563688	0.728037806	1.199646502	1.09210652	1.100982847	0.984290645	2.548733204	1.020961382	1.945332899	2.228676514	1.190645207	0.946507526	1.875935207	1.458280513	1.192890134	0.570934346	1.655802843	1.821745205	0.561779023	0.546589549	1.444824665	1.738492246	1.475583715	1.397147041	1.25711952	1.501075481	0.928076218	2.655451355
PWY-7142	5.733697393	0	7.023620532	0	5.901805102	0	1.972386588	0.638499792	0.548934258	0	5.7439746	7.912866401	0	0	0	0	0	0	0	0.986193294	3.011260618	2.958579882	0.986193294	0.986193294	2.413107197	0.986193294	0	0.986193294	0.078661771	0	0.493330868	0	0.25035502	0	0	0	0	0	1.972386588	0	0	0	0.81300813	0	0.986193294	0	0	0.395896675	0	0	0	0	0	0	0	0	2.235937857	0	0	0	0	0	0.952380952	0	0	1.591704166	2.624756567	5.917159763	0	0	0	0	0	0	0	4.930966469	0	0	0	0	0.986193294	0	0.305756268	0	0	0
PWY-7143	110.2750575	4.579437639	125.936329	4.279766697	106.9953526	5.173885467	60.25244849	35.95188231	19.73262712	24.71293767	112.285602	4.004518395	1.70369843	28.77351371	4.514915751	4.239674512	24.30248431	10.58547839	10.10602634	10.57442484	3.508552875	3.179526274	23.64652264	7.14374277	38.21831363	45.96486698	4.127217757	36.3844631	2.896363314	12.63885706	25.99548668	8.799817764	9.275909964	15.06848601	9.841152869	11.26517325	6.622408664	5.313076843	4.940266341	24.79987634	3.558546636	5.595769058	8.612585603	3.368632599	16.5797268	7.872785074	12.61437808	13.67215746	14.45562137	7.252581955	13.79487131	4.348142267	20.47828551	3.09369092	2.716029653	10.86058957	2.541882861	16.25605059	6.477865778	3.342496526	6.094163548	20.15117935	10.63061867	21.15990133	14.19194923	5.157488908	10.6392401	10.13064132	10.67698385	8.325663095	15.52419693	10.13475074	12.8573934	16.64677899	9.600086698	2.168118485	5.531174626	20.02533586	25.89018095	5.945223188	2.234774517	2.49209761	1.894893951	20.07999654	15.50863611	2.682339928
PWY-7145	110.2750575	4.579437639	125.936329	4.279766697	106.9953526	5.173885467	60.25244849	35.95188231	19.73262712	24.71293767	112.285602	4.004518395	1.70369843	28.77351371	4.514915751	4.239674512	24.30248431	10.58547839	10.10602634	10.57442484	3.508552875	3.179526274	23.64652264	7.14374277	38.21831363	45.96486698	4.127217757	36.3844631	2.896363314	12.63885706	25.99548668	8.799817764	9.275909964	15.06848601	9.841152869	11.26517325	6.622408664	5.313076843	4.940266341	24.79987634	3.558546636	5.595769058	8.612585603	3.368632599	16.5797268	7.872785074	12.61437808	13.67215746	14.45562137	7.252581955	13.79487131	4.348142267	20.47828551	3.09369092	2.716029653	10.86058957	2.541882861	16.25605059	6.477865778	3.342496526	6.094163548	20.15117935	10.63061867	21.15990133	14.19194923	5.157488908	10.6392401	10.13064132	10.67698385	8.325663095	15.52419693	10.13475074	12.8573934	16.64677899	9.600086698	2.168118485	5.531174626	20.02533586	25.89018095	5.945223188	2.234774517	2.49209761	1.894893951	20.07999654	15.50863611	2.682339928
PWY-7147	17.76265673	3.35355252	23.51944172	4.16000848	9.31790543	1.920817986	2.151436969	2.737677441	26.81190378	11.61302944	47.22010703	9.939381518	0.911169494	2.371984418	1.466717629	4.368715399	1.975590153	76.57648911	2.129440774	104.8487484	7.243275264	11.28217639	3.559568656	5.965702888	0.842685367	5.493119202	9.890372094	7.530904836	9.298479	3.507639169	4.414271818	0.853854806	16.73056971	1.421895218	4.886570342	5.87388989	11.65171367	105.0733513	2.470539805	43.8996959	0.71091176	153.1077561	72.43028532	4.518705916	7.069984601	82.9859092	74.97208701	0.048657408	58.38877265	0	115.1489009	0.264939613	40.72655383	2.752678214	6.43878873	5.599688396	1.241740038	16.8404659	5.784713019	3.013766819	7.368407517	4.368934504	0.836289019	16.18746353	4.648302871	1.421961874	2.555006759	3.392494047	1.86315537	2.42052035	3.451805528	1.579307799	3.503662918	1.510175892	15.94080646	11.20696029	2.55622962	1.23509449	2.98308745	12.65804049	11.75459896	56.8034088	61.37147904	5.98748156	8.399661064	19.69396228
