gene_id	WF_38	WF_30	WF_60	WF_4	WF_6	WF_28	WF_23	WF_15	WF_11	WF_36	WF_13	WF_40	WF_34
411481.5.peg.1070	0	1	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1071	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1072	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1073	0	1	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1074	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1075	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1076	0	1	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1077	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1078	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1079	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1080	0	0	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1081	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1082	0	1	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1083	0	0	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1084	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1085	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1086	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1087	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1088	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1089	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1090	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1092	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1094	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1095	0	1	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1096	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1098	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1099	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.11	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1101	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1103	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1105	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.113	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1146	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1152	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1165	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1178	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1191	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1204	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1214	1	1	1	1	1	1	1	1	0	1	1	1	1
411481.5.peg.1217	0	0	1	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1218	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1219	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1224	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1230	1	1	1	1	1	0	0	1	1	1	1	1	1
411481.5.peg.1233	1	0	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1235	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1239	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1261	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1280	1	1	1	1	1	1	1	0	0	1	0	1	1
411481.5.peg.129	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1293	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1318	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1319	0	0	0	0	0	0	0	1	0	0	0	0	0
411481.5.peg.132	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1320	0	1	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1321	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1322	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1323	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1324	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1325	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1326	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1327	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1328	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1329	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1330	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1331	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1332	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1333	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1335	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1336	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1337	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1339	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1340	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1341	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1342	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1343	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1344	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1345	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1346	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1347	0	1	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1348	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1349	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.135	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1350	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1351	0	1	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1352	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1354	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1355	0	1	0	1	1	1	0	1	1	0	1	0	0
411481.5.peg.1356	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1357	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1358	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1359	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.136	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1360	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1361	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1363	1	1	0	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1364	1	0	0	1	1	0	1	1	1	1	1	1	1
411481.5.peg.1367	1	1	0	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1368	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.137	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1372	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1373	0	0	0	0	0	0	0	1	1	0	1	0	0
411481.5.peg.1374	1	0	0	1	1	0	1	1	1	1	1	1	1
411481.5.peg.1378	1	0	0	1	1	0	1	1	1	1	1	1	0
411481.5.peg.1379	1	0	0	1	1	0	1	1	1	1	1	1	0
411481.5.peg.1380	0	0	0	0	0	0	0	1	1	0	0	1	0
411481.5.peg.1394	0	1	1	1	1	1	0	1	1	1	1	0	1
411481.5.peg.1397	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1407	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1410	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1411	0	0	1	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1412	0	0	0	1	1	0	0	0	0	0	0	0	0
411481.5.peg.1413	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1414	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1415	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1416	0	0	1	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1417	0	0	0	0	1	0	0	0	0	0	0	0	0
411481.5.peg.1418	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1419	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1420	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1421	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1422	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1423	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1424	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1425	0	0	0	1	1	0	0	0	0	0	0	0	0
411481.5.peg.1426	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1427	0	0	1	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1428	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1429	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1430	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1431	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1432	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1433	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1434	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1435	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1436	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1437	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1438	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1439	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1440	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1441	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1442	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1443	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1444	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1445	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1446	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1447	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1448	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1449	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1450	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1451	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1452	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1453	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1454	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1455	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1456	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1457	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1458	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1459	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1460	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1461	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1462	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1463	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1464	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1465	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1466	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1467	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.147	1	1	0	0	0	1	1	0	0	1	0	1	1
411481.5.peg.1471	0	0	1	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1472	1	1	1	0	0	1	1	1	1	1	1	1	1
411481.5.peg.148	1	1	0	0	0	1	1	0	0	1	0	1	1
411481.5.peg.1480	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1496	0	1	0	1	1	1	0	0	0	0	0	0	0
411481.5.peg.1497	0	0	0	1	1	0	0	0	0	0	0	0	0
411481.5.peg.1498	0	0	0	1	1	0	0	0	0	0	0	0	0
411481.5.peg.150	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1507	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1510	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1512	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1520	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1522	0	0	1	1	1	0	0	0	0	0	0	0	1
411481.5.peg.1523	0	1	1	1	1	1	0	0	0	0	0	0	1
411481.5.peg.1524	0	1	1	1	1	0	0	0	0	0	0	0	0
411481.5.peg.1526	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1527	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1528	0	1	1	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1531	0	0	0	1	1	0	0	0	0	0	0	0	0
411481.5.peg.1532	0	0	0	1	1	0	0	0	0	0	0	0	1
411481.5.peg.1535	0	1	0	1	1	1	0	0	0	0	0	0	1
411481.5.peg.1537	1	1	1	1	1	1	1	1	1	1	1	1	0
411481.5.peg.1539	1	0	0	0	0	0	1	0	0	1	0	1	1
411481.5.peg.1542	1	1	0	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1545	1	1	0	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1547	1	1	1	1	1	1	1	0	0	1	0	1	1
411481.5.peg.1549	1	1	1	1	1	1	1	0	0	1	0	1	1
411481.5.peg.1550	1	1	1	1	1	1	1	0	0	1	0	1	1
411481.5.peg.1552	0	0	1	1	1	0	0	0	0	0	0	1	0
411481.5.peg.1553	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1555	0	0	1	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1556	0	0	1	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1558	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1562	1	1	0	1	1	1	1	0	0	1	0	1	1
411481.5.peg.1563	1	1	0	1	1	1	1	0	0	1	0	1	1
411481.5.peg.1564	0	0	0	0	1	0	0	0	0	0	0	0	0
411481.5.peg.1565	1	1	1	1	1	1	1	0	0	1	0	1	1
411481.5.peg.1566	1	1	1	1	1	1	1	0	0	1	0	1	1
411481.5.peg.1567	1	1	1	1	1	1	1	0	0	1	0	1	1
411481.5.peg.1568	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1569	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.157	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1570	0	0	1	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1571	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1572	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1573	0	0	1	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1574	0	0	1	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1575	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1576	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1577	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1578	0	0	1	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1579	0	0	1	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1580	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1581	0	0	1	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1582	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1590	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1594	1	0	0	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1595	0	1	1	1	1	1	0	1	1	0	1	0	1
411481.5.peg.1597	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.16	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1609	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1625	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1626	0	0	0	0	0	0	0	1	1	0	1	0	0
411481.5.peg.1627	0	0	0	1	1	0	0	1	1	0	1	0	0
411481.5.peg.1629	0	0	0	0	0	0	0	0	0	0	1	0	0
411481.5.peg.163	0	1	0	1	1	1	0	1	1	0	1	0	1
411481.5.peg.1630	0	0	0	1	1	0	0	1	1	0	1	0	0
411481.5.peg.1631	0	0	0	1	1	0	0	1	1	0	1	0	0
411481.5.peg.1632	0	0	0	1	1	0	0	1	1	0	1	0	0
411481.5.peg.1633	0	0	0	0	0	0	0	1	1	0	1	0	0
411481.5.peg.1634	0	0	0	1	1	0	0	1	1	0	1	0	0
411481.5.peg.1636	0	0	0	1	1	0	0	1	1	0	1	0	1
411481.5.peg.1652	0	0	0	0	1	1	0	1	1	0	1	0	0
411481.5.peg.1653	0	0	0	1	1	0	0	1	1	0	1	0	0
411481.5.peg.1654	0	1	0	1	1	1	0	1	1	0	1	0	0
411481.5.peg.1655	0	1	0	1	1	1	0	1	1	0	1	0	0
411481.5.peg.1656	0	1	0	0	0	1	0	1	1	0	0	0	0
411481.5.peg.1657	0	1	0	0	0	0	0	1	0	0	0	0	0
411481.5.peg.1658	0	1	0	0	0	1	0	1	1	0	1	0	0
411481.5.peg.1659	0	1	0	0	0	1	0	1	1	0	1	0	0
411481.5.peg.1660	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1661	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1662	0	1	0	0	0	1	0	1	1	0	1	0	0
411481.5.peg.1665	0	1	0	0	0	1	0	1	0	0	0	0	0
411481.5.peg.1666	0	1	0	1	1	1	0	1	1	0	1	0	0
411481.5.peg.1667	0	1	0	1	1	1	0	1	1	0	1	0	0
411481.5.peg.1668	0	1	0	1	0	1	0	1	1	0	0	0	0
411481.5.peg.1669	0	1	0	0	0	1	0	1	1	0	1	0	0
411481.5.peg.1670	0	1	0	1	0	1	0	1	1	0	1	0	0
411481.5.peg.1671	0	1	0	1	1	1	0	1	1	0	1	0	0
411481.5.peg.1672	0	1	0	0	0	0	0	1	1	0	1	0	0
411481.5.peg.1675	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1676	0	1	0	1	0	0	0	1	1	0	1	0	0
411481.5.peg.1677	0	1	0	0	1	0	0	1	1	0	1	0	0
411481.5.peg.1678	0	0	0	0	0	0	0	1	0	0	1	0	0
411481.5.peg.1679	0	0	0	0	0	0	0	1	1	0	1	0	0
411481.5.peg.1680	0	0	0	0	0	0	0	0	1	0	0	0	0
411481.5.peg.1681	0	1	0	1	1	1	0	1	1	0	1	0	0
411481.5.peg.1682	0	1	0	0	0	0	0	1	1	0	1	0	0
411481.5.peg.1683	0	1	0	1	1	1	0	1	1	0	1	0	0
411481.5.peg.1684	0	0	0	1	0	0	0	1	1	0	1	0	0
411481.5.peg.1685	0	1	0	0	0	0	0	0	1	0	0	0	0
411481.5.peg.1686	0	1	0	0	1	0	0	1	1	0	1	0	0
411481.5.peg.1687	0	1	0	1	1	1	0	1	1	0	1	0	0
411481.5.peg.1688	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1689	0	1	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.169	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1690	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1691	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1693	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1694	0	1	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1695	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1696	0	1	0	1	1	1	0	1	1	0	1	0	0
411481.5.peg.1697	0	0	0	1	1	1	0	1	1	0	1	0	0
411481.5.peg.1698	0	1	0	1	0	1	0	1	1	0	1	0	0
411481.5.peg.1699	0	1	0	1	0	1	0	1	1	0	0	0	0
411481.5.peg.170	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1700	0	1	0	1	1	1	0	1	1	0	1	0	0
411481.5.peg.1701	0	1	0	1	1	1	0	1	1	0	1	0	0
411481.5.peg.1702	0	1	0	0	1	1	0	1	1	0	1	0	0
411481.5.peg.1706	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.171	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1712	0	0	0	0	0	0	0	1	1	0	1	0	0
411481.5.peg.172	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1720	1	1	1	1	1	1	1	0	1	1	1	1	1
411481.5.peg.1721	1	1	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1722	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1732	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1734	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.174	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.175	0	0	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1752	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.176	0	0	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1768	1	1	1	1	1	0	0	0	0	1	1	1	0
411481.5.peg.177	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.178	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1786	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1788	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.179	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.18	0	0	1	0	0	0	0	0	0	0	1	0	0
411481.5.peg.180	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1808	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1809	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.181	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1811	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1819	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.182	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1821	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1828	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.183	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1830	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1831	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1832	1	1	1	1	1	0	1	1	1	1	0	1	1
411481.5.peg.1836	1	0	1	1	1	1	1	0	0	1	1	1	1
411481.5.peg.1839	1	1	1	1	1	0	1	1	1	1	1	1	1
411481.5.peg.184	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1848	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.185	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1850	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1855	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.186	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1862	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1865	1	1	0	0	0	1	1	0	0	1	0	1	1
411481.5.peg.1867	0	1	1	0	0	1	0	1	1	0	1	0	0
411481.5.peg.1868	1	1	1	1	1	0	1	0	0	1	0	1	1
411481.5.peg.187	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.188	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1881	1	0	0	0	1	0	1	0	0	1	0	1	0
411481.5.peg.1882	1	0	0	0	0	0	1	0	0	1	0	1	0
411481.5.peg.1888	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.189	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1895	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.19	0	0	1	0	0	0	0	0	0	0	0	0	0
411481.5.peg.190	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1900	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1901	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1904	0	0	1	0	0	0	0	0	0	0	0	0	1
411481.5.peg.1906	0	0	1	0	0	0	0	0	0	0	0	0	1
411481.5.peg.1907	0	0	1	0	0	0	0	0	0	0	0	0	1
411481.5.peg.1908	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.191	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1910	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1911	1	0	0	0	0	0	1	0	0	1	0	1	1
411481.5.peg.1913	0	1	1	1	1	1	0	1	1	0	1	0	1
411481.5.peg.1915	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1916	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1918	1	0	1	1	0	0	1	1	0	1	1	0	1
411481.5.peg.192	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1924	0	1	1	0	0	1	0	0	0	0	0	0	1
411481.5.peg.1925	0	1	1	0	0	1	0	0	0	0	0	0	1
411481.5.peg.1926	0	1	1	0	0	1	0	0	0	0	0	0	1
411481.5.peg.1927	0	1	1	0	0	1	0	0	0	0	0	0	1
411481.5.peg.1928	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.193	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1931	0	1	1	1	1	1	0	0	0	0	0	0	0
411481.5.peg.1933	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1939	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.194	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.195	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1950	0	1	1	1	1	1	0	1	1	0	1	0	1
411481.5.peg.1952	0	0	1	0	0	0	0	1	1	1	1	0	1
411481.5.peg.1953	0	0	0	1	1	0	0	1	1	0	1	0	1
411481.5.peg.1958	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.196	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1960	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1961	0	0	0	1	1	0	0	0	0	0	0	0	0
411481.5.peg.1966	0	1	1	1	1	1	0	0	0	0	0	0	1
411481.5.peg.197	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1974	1	1	1	1	1	1	1	1	1	1	1	1	1
