ID	WF_11	WF_1	WF_12	WF_13	WF_14	WF_15	WF_16	WF_17	WF_18	WF_19	WF_20	WF_21	WF_2	WF_22	WF_23	WF_24	WF_25	WF_26	WF_27	WF_28	WF_29	WF_30	WF_31	WF_3	WF_32	WF_33	WF_34	WF_35	WF_36	WF_37	WF_38	WF_39	WF_40	WF_41	WF_4	WF_42	WF_43	WF_44	WF_45	WF_46	WF_47	WF_48	WF_49	WF_50	WF_51	WF_5	WF_52	WF_53	WF_54	WF_55	WF_56	WF_57	WF_58	WF_59	WF_60	WF_61	WF_6	WF_62	WF_63	WF_64	WF_65	WF_66	WF_67	WF_68	WF_69	WF_70	WF_71	WF_7	WF_72	WF_73	WF_74	WF_75	WF_76	WF_77	WF_78	WF_79	WF_80	WF_81	WF_8	WF_82	WF_83	WF_84	WF_85	WF_86	WF_87	WF_88	WF_89	WF_90	WF_91	WF_9	WF_92	WF_93	WF_94	WF_95	WF_96	WF_97
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Rothia	0.0	0.0	0.02792	0.0	0.01957	0.0	0.0	0.0	0.01229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa	0.0	0.0	0.02792	0.0	0.00733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa|t__Rothia_mucilaginosa_unclassified	0.0	0.0	0.02792	0.0	0.00733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Rothia|s__Rothia_unclassified	0.0	0.0	0.0	0.0	0.01225	0.0	0.0	0.0	0.01229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.73301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacteriaceae_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.73301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	40.4024	0.0	0.0	45.49828	0.0	40.32569	11.47467	11.02703	7.83452	10.525	18.4703	0.0	0.0	29.60359	56.74235	21.70074	4.10669	19.15053	16.64878	10.17038	42.67466	14.41263	49.52999	10.11223	3.98387	56.24991	77.71589	24.28869	82.75685	11.45018	74.90682	16.14256	72.02648	6.71307	36.35265	1.53314	10.561	0.31235	0.0	0.85977	0.0	6.62614	0.47388	2.74435	5.76703	8.27557	0.01009	6.94049	1.75506	5.4504	0.21563	14.15649	19.54098	13.98283	48.32384	0.0	35.59728	11.08586	12.11687	8.43483	7.9383	5.20659	14.06663	19.27603	25.96074	4.65927	3.54669	0.0	7.33273	6.91078	17.35684	3.57017	8.19459	4.67563	2.83214	3.87059	1.56702	14.68891	20.49295	17.16147	0.0	0.0	0.0	0.64905	15.13212	8.15641	0.0	0.0	0.0	4.55875	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	40.4024	0.0	0.0	45.49828	0.0	40.32569	11.47467	11.02703	7.83452	10.525	18.4703	0.0	0.0	29.60359	56.74235	21.70074	4.10669	19.15053	16.64878	10.17038	42.67466	14.41263	49.52999	10.11223	3.98387	56.24991	77.71589	24.28869	82.75685	11.45018	74.90682	16.14256	72.02648	6.71307	36.35265	1.53314	10.561	0.31235	0.0	0.85977	0.0	6.62614	0.47388	2.74435	5.76703	8.27557	0.01009	6.94049	1.75506	5.4504	0.21563	14.15649	19.54098	13.98283	48.32384	0.0	35.59728	11.08586	12.11687	8.43483	7.9383	5.20659	14.06663	19.27603	25.96074	4.65927	3.54669	0.0	7.33273	6.91078	17.35684	3.57017	8.19459	4.67563	2.83214	3.87059	1.56702	14.68891	20.49295	17.16147	0.0	0.0	0.0	0.64905	15.13212	8.15641	0.0	0.0	0.0	4.55875	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	40.4024	0.0	0.0	45.49828	0.0	40.32569	11.47467	11.02703	7.83452	10.525	18.4703	0.0	0.0	29.60359	56.74235	21.70074	4.10669	19.15053	16.64878	10.17038	42.67466	14.41263	49.52999	10.11223	3.98387	56.24991	77.71589	24.28869	82.75685	11.45018	74.90682	16.14256	72.02648	6.71307	36.35265	1.53314	10.561	0.31235	0.0	0.85977	0.0	6.62614	0.47388	2.74435	5.76703	8.27557	0.01009	6.94049	1.75506	5.4504	0.21563	14.15649	19.54098	13.98283	48.32384	0.0	35.59728	11.08586	12.11687	8.43483	7.9383	5.20659	14.06663	19.27603	25.96074	4.65927	3.54669	0.0	7.33273	6.91078	17.35684	3.57017	8.19459	4.67563	2.83214	3.87059	1.56702	14.68891	20.49295	17.16147	0.0	0.0	0.0	0.64905	15.13212	8.15641	0.0	0.0	0.0	4.55875	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis	24.64497	0.0	0.0	26.75466	0.0	24.59375	4.24531	6.18212	1.69301	5.46876	9.72016	0.0	0.0	16.04738	34.50982	13.50519	1.63336	9.01554	5.40742	9.854	13.61962	14.09062	14.36482	5.03565	3.75837	14.79551	61.08806	12.76646	49.09044	6.02975	52.52125	6.26636	56.4235	2.7063	22.52142	0.0	0.0	0.0	0.0	0.34377	0.0	3.51689	0.0	1.16287	0.0	4.773	0.01009	0.25616	0.0	0.0	0.03012	0.0	0.13517	5.00854	33.62083	0.0	20.76017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12822	0.0	0.0	0.0	0.0	2.86391	3.47107	3.3147	8.19459	4.67563	2.49404	1.01082	0.69874	0.0	10.38411	0.0	0.0	0.0	0.0	0.54655	0.99266	0.0	0.0	0.0	0.0	2.7224	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis|t__Bifidobacterium_adolescentis_unclassified	24.64497	0.0	0.0	26.75466	0.0	24.59375	4.24531	6.18212	1.69301	5.46876	9.72016	0.0	0.0	16.04738	34.50982	13.50519	1.63336	9.01554	5.40742	9.854	13.61962	14.09062	14.36482	5.03565	3.75837	14.79551	61.08806	12.76646	49.09044	6.02975	52.52125	6.26636	56.4235	2.7063	22.52142	0.0	0.0	0.0	0.0	0.34377	0.0	3.51689	0.0	1.16287	0.0	4.773	0.01009	0.25616	0.0	0.0	0.03012	0.0	0.13517	5.00854	33.62083	0.0	20.76017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12822	0.0	0.0	0.0	0.0	2.86391	3.47107	3.3147	8.19459	4.67563	2.49404	1.01082	0.69874	0.0	10.38411	0.0	0.0	0.0	0.0	0.54655	0.99266	0.0	0.0	0.0	0.0	2.7224	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.56666	0.0	0.0	3.9738	0.0	2.66025	0.0	1.43737	1.58833	0.0	6.62283	0.0	9.85877	0.0	0.0	13.23383	0.0	3.84495	0.0	1.72115	0.0	2.70262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum|t__GCF_000156635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.56666	0.0	0.0	3.9738	0.0	2.66025	0.0	1.43737	1.58833	0.0	6.62283	0.0	9.85877	0.0	0.0	13.23383	0.0	3.84495	0.0	1.72115	0.0	2.70262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_animalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05314	0.0	0.11052	0.0	0.0	0.0	0.0	0.0	1.53314	0.0	0.31235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75506	0.0	0.18551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_animalis|t__Bifidobacterium_animalis_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05314	0.0	0.11052	0.0	0.0	0.0	0.0	0.0	1.53314	0.0	0.31235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75506	0.0	0.18551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	1.34238	0.0	0.0	1.4016	0.0	1.69149	0.0	0.79212	0.0	0.66338	0.0	0.0	0.0	1.53401	0.0	1.34105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01138	0.0	0.06041	0.0	1.71816	0.0	0.93077	0.0	2.05323	0.0	0.0	0.0	0.0	0.87569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31954	0.0	0.0	0.93108	0.0	0.51336	0.0	1.27215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17617	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum|t__Bifidobacterium_bifidum_unclassified	1.34238	0.0	0.0	1.4016	0.0	1.69149	0.0	0.79212	0.0	0.66338	0.0	0.0	0.0	1.53401	0.0	1.34105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01138	0.0	0.06041	0.0	1.71816	0.0	0.93077	0.0	2.05323	0.0	0.0	0.0	0.0	0.87569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31954	0.0	0.0	0.93108	0.0	0.51336	0.0	1.27215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17617	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_breve	0.03936	0.0	0.0	0.12681	0.0	0.15615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.87163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01108	0.0	0.21661	0.0	3.18919	0.0	1.45132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_breve|t__Bifidobacterium_breve_unclassified	0.03936	0.0	0.0	0.12681	0.0	0.15615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.87163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01108	0.0	0.21661	0.0	3.18919	0.0	1.45132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_catenulatum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28016	0.0	0.24614	0.0	0.0	0.0	0.0	0.26684	0.0	0.17962	0.02121	0.0	0.56226	0.08918	0.69238	0.09712	0.2359	0.02333	0.22415	0.01786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_catenulatum|t__GCF_000173455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28016	0.0	0.24614	0.0	0.0	0.0	0.0	0.26684	0.0	0.17962	0.02121	0.0	0.56226	0.08918	0.69238	0.09712	0.2359	0.02333	0.22415	0.01786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04009	0.0	0.0	0.0	0.0	0.0	0.15105	0.03019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium|t__Bifidobacterium_dentium_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04009	0.0	0.0	0.0	0.0	0.0	0.15105	0.03019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	14.3757	0.0	0.0	17.2152	0.0	13.8843	4.84667	3.93732	3.5056	4.231	7.18348	0.0	0.0	7.76823	18.2645	3.9481	2.47333	8.69762	9.65303	0.31637	22.16537	0.32202	25.12679	3.98303	0.2255	27.5979	14.04015	5.21359	31.1901	2.4221	17.49679	4.89621	12.97277	4.00676	9.95828	0.0	9.68532	0.0	0.0	0.51599	0.0	3.10925	0.30928	1.58149	5.44749	2.92148	0.0	5.75325	0.0	4.93704	0.0	12.88433	10.28701	7.94588	10.86651	0.0	10.79002	11.04577	12.11687	8.43483	7.9383	5.20659	14.06663	19.12498	25.80232	4.65927	3.54669	0.0	7.33273	3.49617	13.10869	0.25547	0.0	0.0	0.3381	2.5454	0.86828	11.29631	8.81754	14.51772	0.0	0.0	0.0	0.04069	8.09417	5.3231	0.0	0.0	0.0	1.66018	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum|t__Bifidobacterium_longum_unclassified	14.3757	0.0	0.0	17.2152	0.0	13.8843	4.84667	3.93732	3.5056	4.231	7.18348	0.0	0.0	7.76823	18.2645	3.9481	2.47333	8.69762	9.65303	0.31637	22.16537	0.32202	25.12679	3.98303	0.2255	27.5979	14.04015	5.21359	31.1901	2.4221	17.49679	4.89621	12.97277	4.00676	9.95828	0.0	9.68532	0.0	0.0	0.51599	0.0	3.10925	0.30928	1.58149	5.44749	2.92148	0.0	5.75325	0.0	4.93704	0.0	12.88433	10.28701	7.94588	10.86651	0.0	10.79002	11.04577	12.11687	8.43483	7.9383	5.20659	14.06663	19.12498	25.80232	4.65927	3.54669	0.0	7.33273	3.49617	13.10869	0.25547	0.0	0.0	0.3381	2.5454	0.86828	11.29631	8.81754	14.51772	0.0	0.0	0.0	0.04069	8.09417	5.3231	0.0	0.0	0.0	1.66018	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum	0.0	0.0	0.0	0.0	0.0	0.0	2.38269	0.11547	2.63591	0.16186	0.0	0.0	0.0	0.0	1.0964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06096	0.0	0.0	2.48742	0.0	2.16259	0.0	1.67626	0.0	1.16103	0.0	3.87295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1646	0.0	0.0	0.58109	0.0	0.0	0.0	0.0	0.0	0.0	9.1188	1.02841	3.74647	0.0	4.0471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.55069	0.77709	0.0	0.0	0.0	0.0	0.31436	0.0	3.3926	0.0	2.64375	0.0	0.0	0.0	0.0	6.0453	2.83331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum|t__GCF_000173435	0.0	0.0	0.0	0.0	0.0	0.0	2.38269	0.11547	2.63591	0.16186	0.0	0.0	0.0	0.0	1.0964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06096	0.0	0.0	2.48742	0.0	2.16259	0.0	1.67626	0.0	1.16103	0.0	3.87295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1646	0.0	0.0	0.58109	0.0	0.0	0.0	0.0	0.0	0.0	9.1188	1.02841	3.74647	0.0	4.0471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.55069	0.77709	0.0	0.0	0.0	0.0	0.31436	0.0	3.3926	0.0	2.64375	0.0	0.0	0.0	0.0	6.0453	2.83331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
