# Pathway	WF_34_qc_merged	WF_31_qc_merged	WF_22_qc_merged	WF_15_qc_merged	WF_17_qc_merged	WF_40_qc_merged	WF_33_qc_merged	WF_23_qc_merged	WF_10_qc_merged	WF_1_qc_merged	WF_25_qc_merged	WF_203_qc_merged	WF_3_qc_merged	WF_32_qc_merged	WF_13_qc_merged	WF_39_qc_merged	WF_2_qc_merged	WF_30_qc_merged	WF_36_qc_merged	WF_29_qc_merged	WF_20_qc_merged	WF_27_qc_merged	WF_37_qc_merged	WF_28_qc_merged	WF_35_qc_merged	WF_19_qc_merged	WF_18_qc_merged	WF_201_qc_merged	WF_38_qc_merged	WF_202_qc_merged	WF_11_qc_merged	WF_26_qc_merged	WF_204_qc_merged	WF_14_qc_merged	WF_24_qc_merged	WF_21_qc_merged	WF_16_qc_merged	WF_12_qc_merged
PWY-7340	746.661	570.654	729.918	562.402	592.769	646.487	577.626	563.136	617.833	0	556.007	711.611	654.879	588.819	598.048	727.701	546.152	592.038	705.973	537.358	623.275	601.686	646.554	465.758	654.764	587.124	629.424	738.381	696.304	611.58	606.97	566.214	698.473	618.228	839.824	0	564.755	573.103
PWY-7342	400.526	443.811	438.971	366.116	368.835	365.205	419.119	368.326	401.957	0	446.041	403.842	373.36	369.858	372.263	431.45	346.247	351.696	428.563	388.826	408.928	387.54	419.47	301.951	378.661	370.246	384.091	468.272	426.404	396.404	405.012	369.868	357.634	385.161	493.45	0	357.481	378.319
PWY-7343	764.76	296.636	283.051	349.77	255.795	603.295	352.47	399.383	167.6	0	156.982	321.82	190.6	267.444	396.666	307.13	132.734	252.588	710.672	264.839	278.354	268.6	237.533	197.412	226.168	195.289	142.808	591.667	586.47	260.478	439.984	283.729	261.773	148.206	258.652	0	256.858	140.25
PWY-7344	987.953	2041.06	2484.13	1971.81	1940.59	1456.82	2065.64	1472.99	2232.44	0	1689.24	1452.51	2065.07	1855.55	2047.83	2469.95	2076.38	1635.37	1191.9	2221.7	2200.43	2103.56	2526.68	1539.13	2386.55	1959.6	1986.51	2090.74	1508.39	1984.15	1629.64	2464.35	2283.68	2229.2	2356.2	0	2027.97	2095.82
PWY-7345	1905.21	2071.56	1803.88	1937.33	1944.88	1881.43	1940.67	1940.4	2003.58	0	2026.02	1961.88	2059.18	1811.64	1914.39	1917.06	2039.37	1792.37	1915.24	2008.82	2016.57	2033.47	1966.57	1839.85	1891.68	1979.57	1919.92	1850.31	1850.16	1748.44	1886.29	2110.64	1859.31	1994.5	1970.3	0	1971.76	2036.96
PWY-7346	166.813	1021.23	764.316	349.253	614.307	185.748	805.923	238.867	965.253	0	345.599	335.521	674.7	616.158	451.764	657.206	925.099	497.596	201.841	865.306	744.167	800.885	582.759	529.154	649.317	744.484	391.133	508.201	234.127	609.644	371.244	786.277	318.39	969.57	665.636	0	459.951	934.773
PWY-735	1.23004	9.44515	8.17927	5.08215	4.03051	2.84342	3.96462	3.4513	9.2903	0	13.2349	4.62212	4.48415	6.52316	6.26326	5.24094	10.9368	4.64615	3.946	6.68761	8.08363	11.1343	8.67795	3.07369	6.83552	4.84278	6.28203	3.66489	2.18237	2.3959	5.06277	11.04	3.78983	7.98147	7.40815	0	5.7929	9.92153
PWY-7352	286.314	247.527	317.433	233.722	265.858	264.243	242.801	261.038	286.476	0	277.027	288.221	289.521	284.296	241.804	293.705	246.286	270.02	266.671	235.51	257.151	240.138	272.155	294.955	282.017	260.462	253.791	278.235	273.75	283.968	233.773	221.621	280.287	311.615	346.122	0	241.81	288.326
PWY-7353	1591.92	863.786	784.565	785.848	666.198	1176.35	960.076	1065.68	877.713	0	652.486	1264.29	739.333	721.657	888.379	1000.7	930.346	755.971	1340.06	877.226	807.966	713.829	1027.29	550.267	944.905	715.028	870.574	1499.71	1228.75	1010.29	873.197	587.775	1143.3	694.889	987.971	6780.58	745.484	704.141
PWY-7356	22.8782	86.5911	27.2531	39.5121	90.4626	26.8648	89.0348	25.1327	70.6626	0	31.8873	79.8213	42.9559	49.967	44.718	51.7656	54.1638	59.2769	28.7303	68.9744	49.8775	50.7434	31.973	81.5492	29.3167	28.6382	41.3271	5.45098	34.786	62.3223	49.866	52.9747	42.9901	78.942	34.1285	0	60.1599	76.7093
PWY-7357	787.125	526.973	409.2	464.027	366.837	704.123	593.249	646.43	469.679	0	425.742	581.901	386.38	396.907	567.653	489.412	472.32	385.869	844.155	513.9	403.343	378.858	492.394	363.808	423.874	411.234	416.935	878.748	748.743	518.556	504.052	354.644	528.078	382.678	458.275	0	371.33	400.206
PWY-7363	3459.59	3088.05	3700.43	3747.82	3684.06	3463.43	3618.08	3394.55	3207.72	13661.6	3281.9	3437.62	3563.04	3879.44	3509.04	3355.38	3379.94	3876.64	3524.37	3465.42	3707.77	3645.9	3371.75	3474.02	3603.32	3443.08	3627.3	3014.18	3563.08	3612.15	3765.79	3524.53	3235.36	3391.22	3460.06	0	3837.93	3279.69
PWY-7366	2.33281	2.36073	0	0.541584	2.57353	0	16.9496	0.921106	3.26147	0	3.71204	6.72114	4.39525	2.4864	1.99476	1.98028	10.4113	1.5033	4.07774	6.99281	3.0644	2.6248	0	1.92319	0.59559	5.19126	2.97395	0.34759	0.256006	0	2.27683	9.53081	1.02555	10.1289	4.83481	0	0.243605	3.9721
PWY-7367	0.029848	0.630359	3.8855	0.0843759	1.71552	2.08072	1.31531	0.146207	1.02034	0	0.320139	0	0.0477212	0.258334	0.13185	0.139896	1.13614	1.81851	0.0448985	0.102957	2.70732	0.5333	0.138657	0.368514	0.133641	0.09809	1.60682	0.256809	0.045725	0.61648	0.213412	0.490553	0	0.502465	0.305402	0	0.0416646	0.353698
PWY-7372	2128.3	1572.12	1459.55	1371.87	1182.88	1724.8	1201.25	1308.23	1126.1	0	943.196	1394.6	1189.87	1214.17	1250.58	1089.38	1060.22	1304.99	1906.77	1454.19	1167.88	1379.42	1128.55	1418.04	1062.29	1165.45	1141.13	1876.92	1797.98	1321.56	1604.3	1308.58	1139.18	1370.45	1304.97	0	1224.57	1182.59
PWY-7373	532.599	395.269	367.552	0	295.99	431.864	0	0	0	0	0	0	0	303.564	312.703	0	265.699	0	0	0	0	345.508	282.77	0	265.911	0	285.379	0	450.62	0	0	0	0	342.877	0	0	0	296.051
PWY-7374	0	0.418583	0	0	0	0	0.467252	0	0.313024	0	1.69632	0	0	0	0	0	0.0742036	0	0	0	0	0	0	0.145453	0	0	0	0	0	0	0.366824	0	0	0	0.480156	0	0	0
PWY-7376	1.04888	4.46825	6.43161	3.93135	5.31062	1.4064	3.72807	2.01411	4.74445	0	2.72823	4.31117	3.45764	3.87328	5.27095	0.96834	5.23815	6.92696	0.630035	4.38361	7.56123	6.95831	5.01024	3.26517	3.84858	4.54943	3.41551	4.09027	3.09036	3.42881	2.69805	10.1676	0	5.02975	6.98864	0	2.22286	7.79234
PWY-7377	0	0	0	0	40.6421	0	0	20.2029	46.375	0	25.2128	0	35.8675	39.847	39.0498	37.9922	46.2303	46.7431	11.0044	0	0	0	0	35.5762	0	45.1879	30.3851	0	19.0926	0	0	50.3406	30.1078	0	37.0002	0	28.5739	53.3922
PWY-7380	213.421	291.597	362.68	350.834	493.143	286.752	290.427	342.553	413.274	0	452.969	554.589	445.609	480.611	460.838	357.492	594.251	526.121	187.784	316.813	472.322	469.929	432.933	413.535	420.093	562.699	469.294	213.75	340.579	345.521	423.093	357.648	456.016	564.355	297.197	0	429.009	561.125
PWY-7381	22.5767	144.83	0	47.5148	29.4326	37.2461	163.702	294.217	103.794	0	757.361	0	4.84889	34.4389	100.366	32.8229	202.779	22.2734	12.5067	85.7383	50.2921	147.913	216.853	19.0156	46.8114	135.793	79.1777	0	2.29592	38.9531	93.8807	39.0215	36.8839	61.3726	11.3759	0	2.41824	73.3945
PWY-7382	262.489	1116.62	664.452	546.768	751.772	569.723	864.117	966.896	982.465	0	1204.3	541.148	734.639	917.926	685.759	966.881	953.581	753.097	381.412	910.743	881.295	1005.99	1053.93	1264.72	696.422	860.395	741.954	516.055	677.048	854.791	613.172	931.29	913.683	779.74	810.158	0	579.052	859.68
PWY-7383	462.588	480.973	445.8	414.576	422.687	484.797	495.799	439.372	441.778	0	502.949	417.915	483.012	460.41	540.585	437.13	477.211	482.222	471.022	458.165	447.476	470.178	397.003	427.458	399.197	407.995	414.565	533.165	453.436	447.006	495.74	469.895	424.699	461.63	454.495	0	507.532	463.079
PWY-7384	265.941	335.14	93.5059	210.44	90.2473	241.169	231.19	382.541	100.004	0	428.187	75.6317	61.4589	307.315	223.103	93.3996	150.461	228.587	248.63	189.339	161.974	151.221	253.78	446.928	93.5206	126.264	100.846	182.015	220.233	98.1367	217.154	144.79	110.598	74.0048	97.9502	0	60.5826	91.5386
PWY-7385	1623.02	1750.22	1852.9	1753.41	1912.81	1680.5	1683.14	1900.5	1904.82	0	1933.34	2045.94	2041.73	1821.12	1792.2	1858.33	1905.44	1740.83	1650.53	1833.59	1794.73	1808.51	2007.1	1854.67	1835.77	1912.32	1935.81	1552.6	1651.14	1758.54	1736.87	1916.4	1856.41	1889.95	1966.84	0	1948.86	1898.64
PWY-7386	202.511	873.67	0	421.955	571.187	436.604	689.013	798.726	762.797	0	1092.57	0	552.191	697.055	539.411	733.366	765.881	570.391	289.186	704.492	673.544	791.475	844.664	953.293	534.019	679.245	576.26	0	508.36	650.832	483.349	708.223	694.483	600.148	610.462	0	434.893	663.108
PWY-7387	8.67712	26.7178	23.7926	0	30.6723	8.55999	54.0562	7.77444	36.1824	0	25.5447	0	24.4106	53.3969	35.1102	13.0653	32.1403	87.4774	7.55092	41.4426	57.9599	51.8964	28.9341	59.8224	22.7125	13.3877	24.78	22.0295	16.9047	18.9105	46.6151	57.0634	15.4113	23.2349	31.4025	0	25.8915	25.6152
PWY-7388	362.359	656.147	789.313	822.788	970.529	654.229	641.125	686.713	1007.87	0	862.465	1125.19	926.614	878.87	717.336	949.797	992.327	993.48	365.219	801.793	726.02	652.427	944.004	822.908	911.044	1062.94	1079.79	620.535	506.298	917.595	768.177	770.514	966.832	1011.21	909.606	0	939.077	1061.91
PWY-7389	355.449	420.768	262.406	309.153	245.79	349.556	364.656	410.091	276.678	0	475.686	232.908	261.743	388.085	381.72	257.861	316.213	347.71	349.336	326.595	317.9	346.548	333.21	443.373	238.201	264.465	248.966	340.772	329.004	264.178	354.673	325.478	250.198	271.497	266.839	0	265.919	279.806
PWY-7391	0	0	0	0	0	0	0	0	0	0	0	0	124.708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.659	0	0	0	0	146.329	0	0	0	191.267
PWY-7392	2001.17	1532.78	1047.12	1321.45	1184.72	1687.82	1350.23	1358.74	1048.02	0	1164.2	1358.33	1124.02	1149.2	1238.03	1025.6	1135.13	1211.89	1825.69	1306.94	1146.09	1181.18	1187.36	1309.61	1121.24	1175.8	1135.31	1767.46	1565.72	1071.36	1218.19	1263.18	1227.3	1043.71	1042.87	0	1080.83	1073.51
PWY-7395	12.2836	10.4835	47.5115	9.57737	48.2656	11.3564	18.5098	11.1199	113.234	0	14.9056	63.4915	43.2782	14.5905	18.0401	21.5022	39.4743	25.4898	17.7423	17.3636	24.807	31.2111	9.33303	17.2483	19.8835	22.7577	19.9538	20.3864	13.4179	70.3044	11.1247	33.8056	23.9798	47.9689	15.8767	0	34.4127	45.3578
PWY-7396	1022.56	801.293	907.997	879.689	784.939	874.775	901.271	865.136	852.203	0	768.294	909.05	853.814	752.773	883.268	887.625	764.212	781.689	945.094	776.941	764.2	717.883	822.008	795.699	892.203	811.176	816.897	1091.45	900.641	779.822	847.444	766.685	924.546	812.402	979.575	0	783.163	772.756
PWY-7397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7398	0	0	0	0	0	0	0	0	0	0	0	0	3.48335	0.775431	0	0	1.85121	0.53004	3.72934	0	0	0	0	0	0	0	0.876611	0	0	0	0	0	0	0	0	0	0	0
PWY-7399	4.60056	0	0	2.01722	0	0	0	0	0	0	0	0	0	0	0	0	3.72728	1.02661	6.83695	0	2.11528	0	0	0	0	1.66933	0	3.78498	0	0	0	5.13295	0	0	3.03425	0	0	1.56276
PWY-7400	2498.21	1834.79	2050.99	2166.66	2097.77	2338.67	1922.74	1804.15	2047.72	0	1731.56	2063.47	2259.67	1859.15	2350.23	2095.66	2077.84	2028.83	2378.14	2133.02	2000.23	1877.82	2072.31	1911.26	2229.05	2068.88	2132.47	2500.63	2308.78	1965.19	2174.6	1933.2	2242.38	2008.03	2064.74	0	2144.32	2049.78
PWY-7401	81.4365	294.44	220.648	202.118	240.474	180.289	237.313	295.408	293.971	0	317.329	193.787	220.659	324.192	210.806	331.554	328.332	275.707	112.582	289.938	306.692	307.917	365.185	420	265.135	313.126	259.018	138.366	174.705	251.199	177.909	309.632	379.707	285.413	280.007	0	176.807	322.202
PWY-7403	1162.21	1777.26	1689.76	1869.62	1886.98	1323.55	1603.01	1406.67	1736.95	0	1818.02	1925.5	1845.93	1839.78	1941.29	1835.17	1801.6	1832.04	1069.6	1859.76	1765.6	1807.03	1856.2	1462	1752.77	1951.56	1925.23	1379.04	1391.99	1699.86	1839.41	1709.51	1701.95	1751.6	1781.62	0	1861.79	1702.15
PWY-7404	53.8979	148.862	42.1902	82.1671	79.845	49.1023	90.8812	45.3991	78.8598	0	69.5956	49.5637	66.5352	80.4094	68.8161	72.6497	59.6796	52.8236	45.2109	83.7623	125.287	95.8508	40.5424	56.8794	61.8135	48.7323	41.5307	51.0897	90.346	61.2409	51.146	96.7534	46.1624	75.5404	47.1854	0	78.4413	75.8643
PWY-7405	0	0	0	712.743	763.052	845.46	0	842.953	849.637	0	0	737.857	763.516	0	0	0	796.605	0	823.705	0	0	0	0	0	0	0	0	0	0	0	0	0	829.433	0	0	0	0	811.997
PWY-7407	627.685	793.658	613.981	535.68	573.729	634.685	603.894	632.426	637.481	0	592.742	556.71	572.923	582.788	553.883	633.858	597.607	576.831	618.332	694.358	616.025	703.614	648.82	723.412	520.88	597.037	550.536	662.408	699.131	646.069	612.069	671.5	622.892	627.343	627.34	0	523.238	609.143
PWY-7409	0.029848	0.630359	3.8855	0.0843759	1.71552	2.08072	1.31531	0.146207	1.02034	0	0.694221	0	0.0477212	0.258334	0.13185	0.139896	1.13614	1.81851	1.54096	0.102957	2.70732	0.5333	0.138657	0.368514	0.133641	0.09809	1.60682	0.256809	0.045725	0.61648	0.213412	0.490553	0	0.502465	0.305402	0	0.0416646	0.353698
PWY-741	0	0	0	704.212	740.298	806.203	0	702.163	764.954	0	0	891.407	815.863	0	0	0	675.294	0	879.59	0	0	0	0	0	0	0	0	0	0	0	0	0	870.402	0	0	0	0	709.831
PWY-7410	0	0	0	11.5701	13.303	4.91827	0	4.61463	15.0396	0	0	13.2661	13.6026	0	0	0	12.7394	0	2.21356	0	0	0	0	0	0	0	0	0	0	0	0	0	4.92388	0	0	0	0	10.5997
PWY-7411	1.99931	1.92854	5.50222	1.97101	2.36476	2.11081	0	0.524121	4.89412	0	4.53557	0.59569	0	4.15524	1.37278	0.545947	3.50717	1.19747	1.67477	2.71666	1.32478	7.84946	3.74857	1.50084	0.311746	1.37227	0.720725	0	0.860583	0	2.03927	4.04478	0	2.84254	0	0	0.659646	2.3312
PWY-7412	88.2727	340.989	300.273	165.329	320.079	170.126	253.064	256.922	408.668	0	299.272	182.692	323.85	269.39	207.303	321.845	345.735	252.449	122.475	289.287	272.791	300.087	323.834	323.607	292.691	311.209	232.625	161.438	215.117	381.778	179.969	288.731	287.442	358.325	273.664	0	238.942	391.096
PWY-7413	1019.3	1030.88	1111.09	1240.53	1221.22	930.071	1256.87	1206.04	1047.67	0	1223.21	1390.03	1373.13	1140.33	1310.61	1353.25	1113.07	1137.95	955.789	1249.67	1254.67	1248.11	1186.82	1054.73	1244.04	1335.84	1398.8	1452.79	864.818	1219.31	1119.72	1183.2	1348.14	1158.1	1106.52	0	1288.19	1166.31
PWY-7415	76.489	320.502	199.275	153.271	221.255	162.317	242.865	244.127	284.562	0	285.554	163.795	220.135	223.395	192.99	289.211	265.919	200.467	112.869	264.649	259.244	287.007	293.346	295.122	204.246	244.539	212.202	154.543	199.71	252.542	168.796	275.485	269.823	227.785	240.878	0	173.676	250.681
PWY-7416	0	0	0	0	0	0	0	0	0	0	0.374082	0	0	0	0	0	0	0	1.49606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7417	0	2.30954	14.4301	0	0	5.18704	0	0	11.0779	0	8.86931	0	0	9.92864	0	0	8.39832	1.17457	2.99212	4.36906	2.26322	19.2591	10.3188	3.78186	0	0	0	0	0	0	3.69569	9.34367	0	7.48845	0	0	0.474334	6.10531
PWY-7419	140.35	400.637	325.597	339.222	397.56	266.164	336.375	336.566	410.071	0	407.914	311.075	353.442	393.271	311.894	482.884	401.656	359.995	155.168	373.23	368.096	378.908	421.034	454.961	333.773	410.413	405.748	247.22	268.797	435.947	331.631	395.794	497.851	378.01	363.528	0	328.65	424.159
PWY-7421	127.482	534.17	332.125	253.955	366.838	269.741	404.775	406.596	473.933	0	475.924	268.569	366.511	372.326	321.649	482.018	442.994	334.111	187.378	441.082	432.073	478.345	488.91	491.871	340.409	407.565	353.67	257.572	332.85	420.903	281.327	459.142	448.617	379.641	401.463	0	289.459	417.607
PWY-7423	3.14302	7.84524	10.9095	8.53873	4.23111	2.43269	4.36522	2.53786	8.30474	0	6.16648	5.25468	4.39918	8.56754	5.75109	4.85668	4.12499	9.08086	2.96646	9.5906	11.4112	16.4475	5.38937	6.56772	5.95753	3.19717	6.89589	5.19828	5.41782	1.94127	8.57389	6.78802	6.28699	6.77995	8.66643	0	14.9377	6.09324
PWY-7424	0	0	0.0766422	0.079969	0	0.0408578	0.129502	0.0829569	0	0	0.0778595	0.0631815	0	0.0898942	0.116323	0.185437	0.0329049	0.109088	0.0568508	0.0640372	0.123918	0.141568	0	0.0648342	0.12548	0.105824	0.181426	0	0	0	0.221801	0.335788	0.272292	0.0840395	0	0	0.104265	0.0519188
PWY-7425	0	0	0	0	0	0	0	0	1.88556	0	1.4482	2.32069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.588743	0	0	0	0	0	0	0	0	0
PWY-7428	26.4088	236.368	118.374	51.285	105.933	92.0215	85.3731	118.846	107.294	0	100.469	64.8508	78.8413	296.973	69.2078	206.083	132.037	163.396	51.9627	80.382	147.468	97.3214	180.947	480.226	91.7762	101.03	59.1352	61.8971	110.199	52.3761	60.3128	135.77	54.4517	114.876	103.297	0	107.456	118.952
PWY-7430	405.111	978.429	811.636	1053.48	1049.4	591.329	841.792	704.553	920.997	0	1017.17	1008.37	977.371	1014.4	1084.37	923.251	1014.01	1006.44	364.067	1060.2	937.417	982.316	989.826	806.053	907.957	1098.55	1054.33	574.392	609.898	894.529	1002.22	931.801	843.712	930.02	813.216	0	1046.48	922.133
PWY-7431	4.26249	13.1595	11.6228	26.3941	14.6067	4.25771	26.8941	3.71033	17.995	0	10.1725	13.0251	12.0943	26.6705	18.2709	6.25547	15.8994	43.6366	3.73577	20.5965	28.808	25.8063	14.0809	29.8582	10.6911	6.56493	12.3206	10.6818	8.32479	9.28189	23.5573	28.352	7.6074	11.539	14.6639	0	12.7852	12.5111
PWY-7432	159.954	206.354	318.245	465.644	440.681	255.941	240.9	228.809	313.893	0	299.058	369.436	347.762	430.999	299.664	483.916	335.007	400.866	101.238	263.263	270.557	226.696	319.882	402.097	322.359	420.595	483.921	230.007	171.234	463.137	407.448	300.803	570.823	376.582	303.47	0	383.658	433.875
PWY-7434	0	0	0	0	0	0.0777736	0	0	0	0	0	0	0	0.142749	0	0	0	0.100556	0	0	0	0	0	0	0	0	0	0	0.118001	0	0	0	0	0	0	0	0	0
PWY-7437	1.08087	28.4975	0	24.7994	25.242	29.0966	13.0347	142.11	11.6372	0	169.313	8.42677	3.44526	7.44254	17.5991	4.05266	52.7054	1.56933	12.4175	15.4584	19.2012	22.2445	170.068	11.1534	15.6584	76.1571	23.494	0.398701	0.159668	6.16427	13.1543	13.8206	36.8694	17.2551	11.0943	0	2.04641	19.0787
PWY-7438	2570.83	2199	2690.89	2547.74	2548.74	2445.42	2475.26	2354.94	2325.94	5692.32	2313.2	2609.13	2582.51	2607.8	2472.3	2610.23	2323.32	2606.29	2522.65	2364.13	2572.37	2510.51	2460.02	2270.61	2575.45	2455.8	2603.01	2456.02	2524.85	2545.15	2577.1	2415.28	2536.45	2434.18	2722.1	0	2576.06	2341.91
PWY-7439	2882.99	2573.37	3083.7	3123.18	3070.05	2886.19	3015.07	2828.79	2673.1	11384.6	2734.92	2864.69	2969.2	3232.86	2924.2	2796.15	2816.62	3230.53	2936.98	2887.85	3089.81	3038.25	2809.8	2895.02	3002.76	2869.23	3022.75	2511.82	2969.23	3010.13	3138.16	2937.11	2696.14	2826.02	2883.38	0	3198.27	2733.08
PWY-7440	2417.69	2156.64	2553.08	2532.84	2514.34	2310.64	2496.43	2368.29	2242.61	5692.32	2325.41	2569.74	2578.81	2552.03	2489	2527.83	2302.34	2551.83	2385.63	2403.38	2559.02	2516.13	2400.64	2265.32	2530.03	2467.66	2600.37	2442.2	2351.12	2495.08	2506.27	2410.48	2456.52	2375.74	2517.95	0	2593.09	2304.46
PWY-7442	534.876	646.266	320.277	371.396	337.665	387.385	508.515	327.359	297.914	0	335.467	287.391	310.27	254.791	397.613	212.203	293.313	293.731	543.877	477.416	390.803	341.117	0	393.942	246.689	346.608	256.526	417.635	413.166	218.954	385.859	328.061	0	251.619	304.481	0	319.076	300.393
PWY-7445	1075.01	443.563	387.398	644.874	296.047	879.987	664.467	1026.86	320.499	0	933.28	398.131	173.747	195.767	725.701	346.54	351.861	210.492	1096.81	563.258	379.188	315.35	534.848	210.248	388.832	382.94	338.194	1185.2	779.092	625.445	613.434	330.063	385.979	238.013	307.493	13735.5	294.141	288.88
PWY-7446	12.7466	2.45053	2.83177	0.302975	1.415	8.28347	4.53681	5.47894	3.40549	0	1.18773	6.32005	7.98221	0.421679	1.05951	1.09278	2.6988	0.623897	12.857	0.40412	5.49874	2.36197	0.454749	0.0624348	5.50575	0.174792	0.542665	2.68238	8.94741	2.59969	0.248752	1.07214	4.10194	2.6997	2.85114	0	1.14866	2.47491
PWY-7448	382.445	1602.51	996.376	761.864	1100.51	809.223	1214.32	1219.79	1421.8	0	1427.77	805.707	1099.53	1116.98	964.948	1446.05	1328.98	1002.33	562.133	1323.25	1296.22	1435.04	1466.73	1475.61	1021.23	1222.7	1061.01	772.716	998.549	1262.71	843.982	1377.42	1345.85	1138.92	1204.39	0	868.378	1252.82
PWY-7449	9.81974	17.0724	84.1649	9.29923	81.3934	6.11442	8.49915	10.522	103.253	0	11.4318	13.5368	86.2383	38.3289	11.9275	27.1955	66.412	43.3187	7.63572	20.5314	11.2892	10.8998	25.4064	23.7372	73.7046	55.5586	17.0192	5.74558	12.8392	107.697	9.31094	11.0387	14.1381	108.784	27.3218	0	54.3883	116.915
PWY-7450	663.35	1557.4	993.387	900.663	1058.45	974.66	1229.78	1315.01	1298.48	0	1373.78	944.227	1075.13	1088.93	1014.09	1344.19	1266.37	1025.56	792.267	1312.93	1201.23	1321.94	1394.89	1460.37	1062.91	1151.33	1089.41	956.538	1090.15	1239.76	910.244	1326.09	1339.56	1094.78	1160.86	0	924.866	1203.95
PWY-7452	382.445	1602.51	996.376	761.864	1100.51	809.223	1214.32	1219.79	1421.8	0	1427.77	805.707	1099.53	1116.98	964.948	1446.05	1328.98	1002.33	562.133	1323.25	1296.22	1435.04	1466.73	1475.61	1021.23	1222.7	1061.01	772.716	998.549	1262.71	843.982	1377.42	1345.85	1138.92	1204.39	0	868.378	1252.82
PWY-7455	0	4.22653	0	0	0	0	6.59624	0	0	0	2.181	0	0	0	0	0	0.586988	0	0	6.01764	0	3.70309	2.74735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7456	16.5747	182.06	253.623	204.112	193.713	63.5414	193.099	129.414	255.467	0	327.644	64.3007	99.7197	195.709	224.543	159.058	243.469	190.614	23.4451	220.842	241.455	239.219	185.897	204.186	220.888	200.425	188.338	151.902	42.3821	185.706	203.67	241.528	92.1717	200.322	222.659	0	142.667	221.598
PWY-7458	264.783	1085.41	748.415	517.209	815.069	545.596	818.049	823.714	1051.12	0	963.28	550.675	819.261	782.98	655.226	991.231	952.4	711.542	382.391	902.695	875.435	967.59	1003.23	1007.48	754.523	870.689	724.359	520.889	678.539	949.504	571.965	929.322	911.372	868.067	830.248	0	633.307	952.13
PWY-7459	4.20611	1.70742	2.6301	9.32472	12.1451	6.09135	3.06588	1.9141	31.8818	0	2.79275	13.5056	13.6616	0.842435	3.56257	3.66831	3.61145	0.140834	3.94415	0.780023	1.91312	1.79771	1.28731	4.54224	7.55978	4.21439	0.529012	3.17067	0.861773	16.7844	2.93744	3.97397	2.69315	5.53412	1.28199	0	1.2835	4.64883
PWY-7460	382.445	1602.51	996.376	761.864	1100.51	809.223	1214.32	1219.79	1421.8	0	1427.77	805.707	1099.53	1116.98	964.948	1446.05	1328.98	1002.33	562.133	1323.25	1296.22	1435.04	1466.73	1475.61	1021.23	1222.7	1061.01	772.716	998.549	1262.71	843.982	1377.42	1345.85	1138.92	1204.39	0	868.378	1252.82
PWY-7461	191.222	801.256	498.188	380.932	550.257	404.612	607.162	609.894	710.9	0	713.886	402.854	549.767	558.489	482.474	723.027	664.491	501.167	281.066	661.623	648.109	717.518	733.365	737.806	510.614	611.348	530.505	386.358	499.275	631.355	421.991	688.712	672.925	569.462	602.195	0	434.189	626.411
PWY-7462	934.455	712.73	912.883	702.117	739.498	805.043	725.478	703.787	767.761	0	722.795	888.697	816.765	732.98	743.91	906.381	683.721	735.588	879.621	670.487	777.259	756.885	817.857	584.21	813.445	731.926	779.655	920.372	868.914	760.899	759.09	704.698	869.063	771.861	1048.1	0	699.76	710.857
PWY-7463	29.4592	51.2173	252.495	27.8977	244.18	18.3433	25.4975	31.566	309.759	0	34.2953	40.6105	258.715	114.987	35.7825	81.5864	199.236	129.956	22.9072	61.5943	33.8675	32.6994	76.2193	71.2116	221.114	166.676	51.0575	17.2367	38.5177	323.091	27.9328	33.1161	42.4143	326.351	81.9655	0	163.165	350.745
PWY-7464	382.445	1602.51	996.376	761.864	1100.51	809.223	1214.32	1219.79	1421.8	0	1427.77	805.707	1099.53	1116.98	964.948	1446.05	1328.98	1002.33	562.133	1323.25	1296.22	1435.04	1466.73	1475.61	1021.23	1222.7	1061.01	772.716	998.549	1262.71	843.982	1377.42	1345.85	1138.92	1204.39	0	868.378	1252.82
PWY-7465	191.222	801.256	498.188	380.932	550.257	404.612	607.93	610.719	710.9	0	713.886	402.854	549.767	558.489	482.474	723.027	664.491	501.167	281.066	661.623	648.109	717.518	733.365	737.806	510.614	611.348	530.505	386.358	499.275	631.355	421.991	688.712	672.925	569.462	602.195	0	434.189	626.411
PWY-7466	8.81893	16.051	39.1723	100.375	27.9299	25.9008	7.69413	28.1765	39.9218	0	35.6027	31.3144	20.7717	32.1662	117.216	43.0158	29.2538	33.6378	25.161	11.173	37.243	70.4012	14.9457	13.7935	19.7479	38.5654	32.4827	28.9497	33.8028	101.024	86.0767	32.6056	34.5895	19.5666	31.8307	0	36.1001	26.1361
PWY-7467	185.099	263.244	336.045	505.69	476.513	278.277	269.338	249.507	341.384	0	329.876	386.857	355.843	462.856	325.886	518.444	356.913	423.591	120.905	298.074	331.32	272.654	336.245	426.995	351.794	434.16	496.658	254.706	212.663	487.446	425.932	341.556	592.638	402.523	323.536	0	414.196	466.62
